LocationID,Location,AdminLocation1,AdminLocation1Latitude,AdminLocation1Longitude
1627,Somali -> Korahe -> Kebridehar,Somali,6.93277841,43.32988331
1628,Oromia -> Borena -> Teltele,Oromia,7.50798643,38.7652127
1629,Oromia -> Borena -> Yabelo,Oromia,7.50798643,38.7652127
1630,Somali -> Liben -> Moyale,Somali,6.93277841,43.32988331
1631,Somali -> Liben,Somali,6.93277841,43.32988331
1632,Somali -> Liben -> Filtu,Somali,6.93277841,43.32988331
1633,Oromia -> Borena -> Miyo,Oromia,7.50798643,38.7652127
1634,Oromia -> Borena -> Dehas,Oromia,7.50798643,38.7652127
1635,Oromia -> Borena -> Moyale,Oromia,7.50798643,38.7652127
1636,Somali -> Doolo -> Geladin,Somali,6.93277841,43.32988331
1637,Somali -> Doolo -> Warder,Somali,6.93277841,43.32988331
1638,Oromia -> Bale -> Rayitu,Oromia,7.50798643,38.7652127
1639,Oromia -> Bale -> Dawe Kachen,Oromia,7.50798643,38.7652127
1640,Oromia -> Guji,Oromia,7.50798643,38.7652127
1641,SNNPR -> South Omo,SNNPR,6.46580872,36.80646946
1642,Oromia -> Guji -> Liben,Oromia,7.50798643,38.7652127
1643,Oromia -> Guji -> Goro Dola,Oromia,7.50798643,38.7652127
1644,Somali -> Afder -> Dolobay,Somali,6.93277841,43.32988331
1645,Oromia -> Borena -> Arero,Oromia,7.50798643,38.7652127
1646,Oromia -> Borena -> Dire,Oromia,7.50798643,38.7652127
1647,SNNPR -> South Omo -> Male,SNNPR,6.46580872,36.80646946
1648,SNNPR -> South Omo -> Bena Tsemay,SNNPR,6.46580872,36.80646946
1649,SNNPR -> South Omo -> Hamer,SNNPR,6.46580872,36.80646946
1650,Somali -> Shabelle -> Mustahil,Somali,6.93277841,43.32988331
1651,Somali,Somali,6.93277841,43.32988331
1652,Somali -> Shabelle -> Ferfer,Somali,6.93277841,43.32988331
1653,Oromia -> East Harerge,Oromia,7.50798643,38.7652127
1654,Somali -> Jarar,Somali,6.93277841,43.32988331
1655,Somali -> Nogob -> Gerbo,Somali,6.93277841,43.32988331
1656,Somali -> Jarar -> Gunagado,Somali,6.93277841,43.32988331
1657,Somali -> Jarar -> Aware,Somali,6.93277841,43.32988331
1658,Somali -> Jarar -> Degehamedo,Somali,6.93277841,43.32988331
1659,Somali -> Doolo,Somali,6.93277841,43.32988331
1660,Afar -> Zone 1 -> Afambo,Afar,12.03644506,40.77273541
1661,SNNPR -> Gamo Gofa,SNNPR,6.46580872,36.80646946
1662,Addis Ababa -> Region 14 -> Kirkos,Addis Ababa,8.980483,38.78553835
1663,Gambela -> Agnuak -> Dima,Gambela,7.68385036,34.33675424
1664,Beneshangul Gumuz -> Kemashi -> Kamashi,Beneshangul Gumuz,10.50292442,35.44030702
1665,Amhara -> South Wollo,Amhara,11.56495248,38.04353615
1666,Tigray -> Central -> Mereb Leke,Tigray,13.77711474,38.43867332
1667,Oromia -> Bale -> Goba,Oromia,7.50798643,38.7652127
1668,Somali -> Shabelle -> Gode,Somali,6.93277841,43.32988331
1669,SNNPR,SNNPR,6.46580872,36.80646946
1670,Oromia,Oromia,7.50798643,38.7652127
1671,Oromia -> West Guji -> Bule Hora Town,Oromia,7.50798643,38.7652127
1672,SNNPR -> Gedio,SNNPR,6.46580872,36.80646946
1673,Oromia -> West Harerge -> Gumbi Bordodde,Oromia,7.50798643,38.7652127
1674,Oromia -> Bale -> Meda Welabu,Oromia,7.50798643,38.7652127
1675,Oromia -> East Harerge -> Babile,Oromia,7.50798643,38.7652127
1676,Oromia -> Bale,Oromia,7.50798643,38.7652127
1677,Somali -> Nogob,Somali,6.93277841,43.32988331
1678,Somali -> Korahe,Somali,6.93277841,43.32988331
1679,Somali -> Erer,Somali,6.93277841,43.32988331
1680,Somali -> Shabelle,Somali,6.93277841,43.32988331
1681,Oromia -> Borena,Oromia,7.50798643,38.7652127
1682,Somali -> Daawa,Somali,6.93277841,43.32988331
1683,Somali -> Afder,Somali,6.93277841,43.32988331
1684,Somali -> Siti,Somali,6.93277841,43.32988331
1685,Oromia -> West Harerge,Oromia,7.50798643,38.7652127
1686,Somali -> Fafan,Somali,6.93277841,43.32988331
1687,Afar -> Zone 2 -> Megale,Afar,12.03644506,40.77273541
1688,Afar -> Zone 4 -> Yalo,Afar,12.03644506,40.77273541
1689,Afar -> Zone 4 -> Awra,Afar,12.03644506,40.77273541
1690,Afar -> Zone 4 -> Gulina,Afar,12.03644506,40.77273541
1691,Afar -> Zone 5 -> Telalak,Afar,12.03644506,40.77273541
1692,Somali -> Fafan -> Babile,Somali,6.93277841,43.32988331
1693,Somali -> Siti -> Erer,Somali,6.93277841,43.32988331
1694,Somali -> Jarar -> Gashamo,Somali,6.93277841,43.32988331
1695,Somali -> Siti -> Shinile,Somali,6.93277841,43.32988331
1696,Somali -> Fafan -> Hareshen,Somali,6.93277841,43.32988331
1697,Somali -> Afder -> West Imi,Somali,6.93277841,43.32988331
1698,Oromia -> Borena -> Melka Soda,Oromia,7.50798643,38.7652127
1699,Oromia -> Borena -> Gelana,Oromia,7.50798643,38.7652127
1700,Oromia -> Borena -> Dugda Dawa,Oromia,7.50798643,38.7652127
1701,SNNPR -> South Omo -> Gnangatom,SNNPR,6.46580872,36.80646946
1702,SNNPR -> Segen Peoples' -> Burji,SNNPR,6.46580872,36.80646946
1703,SNNPR -> Segen Peoples' -> Amaro,SNNPR,6.46580872,36.80646946
1704,SNNPR -> South Omo -> Dasenech (Kuraz),SNNPR,6.46580872,36.80646946
1705,SNNPR -> Segen Peoples' -> Konso,SNNPR,6.46580872,36.80646946
1706,Somali -> Afder -> Guradamole,Somali,6.93277841,43.32988331
1707,Somali -> Afder -> Goro Baqaqsa,Somali,6.93277841,43.32988331
1708,Afar -> Zone 4 -> Teru,Afar,12.03644506,40.77273541
1709,Oromia -> Arsi -> Merti,Oromia,7.50798643,38.7652127
1710,Oromia -> East Shewa -> Boset,Oromia,7.50798643,38.7652127
1711,Oromia -> East Shewa -> Fentale,Oromia,7.50798643,38.7652127
1712,Somali -> Doolo -> Danot,Somali,6.93277841,43.32988331
1713,Somali -> Doolo -> Boh,Somali,6.93277841,43.32988331
1714,Oromia -> West Harerge -> Boke,Oromia,7.50798643,38.7652127
1715,Afar -> Zone 3 -> Bure Mudaytu,Afar,12.03644506,40.77273541
1716,Afar -> Zone 3 -> Gewane,Afar,12.03644506,40.77273541
1717,Oromia -> Bale -> Lege Hida,Oromia,7.50798643,38.7652127
1718,Oromia -> Bale -> Gura Damole,Oromia,7.50798643,38.7652127
1719,Oromia -> Bale -> Seweyna,Oromia,7.50798643,38.7652127
1720,Oromia -> West Harerge -> Kuni,Oromia,7.50798643,38.7652127
1721,Oromia -> Bale -> Harena Buluk,Oromia,7.50798643,38.7652127
1722,Oromia -> Bale -> Mena,Oromia,7.50798643,38.7652127
1723,Oromia -> East Harerge -> Deder,Oromia,7.50798643,38.7652127
1724,Oromia -> West Arsi -> Siraro,Oromia,7.50798643,38.7652127
1725,Oromia -> West Harerge -> Daro Lebu,Oromia,7.50798643,38.7652127
1726,Oromia -> West Guji,Oromia,7.50798643,38.7652127
1727,Oromia -> West Harerge -> Goba Koricha,Oromia,7.50798643,38.7652127
1728,Oromia -> Arsi -> Seru,Oromia,7.50798643,38.7652127
1729,Oromia -> West Harerge -> Hawi Gudina,Oromia,7.50798643,38.7652127
1730,Afar,Afar,12.03644506,40.77273541
1731,Addis Ababa,Addis Ababa,8.980483,38.78553835
1732,Gambela,Gambela,7.68385036,34.33675424
1733,Hareri,Hareri,9.28966002,42.17252587
1734,Beneshangul Gumuz,Beneshangul Gumuz,10.50292442,35.44030702
1735,Amhara,Amhara,11.56495248,38.04353615
1736,Dire Dawa,Dire Dawa,9.60626919,42.00302689
1737,Tigray,Tigray,13.77711474,38.43867332
1738,Somali -> Fafan -> Gursum,Somali,6.93277841,43.32988331
1739,Somali -> Fafan -> Jijiga,Somali,6.93277841,43.32988331
1740,Somali -> Liben -> Hudet,Somali,6.93277841,43.32988331
1741,Gambela -> Agnuak,Gambela,7.68385036,34.33675424
1742,Beneshangul Gumuz -> Asosa -> Homosha,Beneshangul Gumuz,10.50292442,35.44030702
1743,Beneshangul Gumuz -> Asosa -> Maokomo Special,Beneshangul Gumuz,10.50292442,35.44030702
1744,Oromia -> East Harerge -> Bedeno,Oromia,7.50798643,38.7652127
1745,Oromia -> East Harerge -> Girawa,Oromia,7.50798643,38.7652127
1746,SNNPR -> Gedio -> Kochere,SNNPR,6.46580872,36.80646946
1747,Oromia -> East Harerge -> Malka Balo,Oromia,7.50798643,38.7652127
1748,Oromia -> West Arsi,Oromia,7.50798643,38.7652127
1749,Oromia -> East Shewa,Oromia,7.50798643,38.7652127
1750,Oromia -> Borena -> Wachile,Oromia,7.50798643,38.7652127
1751,SNNPR -> Gedio -> Bule,SNNPR,6.46580872,36.80646946
1752,SNNPR -> Gedio -> Kochere Gedeb,SNNPR,6.46580872,36.80646946
1753,Somali -> Shabelle -> Kelafo,Somali,6.93277841,43.32988331
1754,Somali -> Shabelle -> Adadle,Somali,6.93277841,43.32988331
1755,Oromia -> West Arsi -> Shashemene Zuria,Oromia,7.50798643,38.7652127
1756,Oromia -> West Arsi -> Shalla,Oromia,7.50798643,38.7652127
1757,Oromia -> West Harerge -> Doba,Oromia,7.50798643,38.7652127
1758,Somali -> Jarar -> Degehabur,Somali,6.93277841,43.32988331
1759,Somali -> Liben -> Dolo Odo,Somali,6.93277841,43.32988331
1760,Tigray -> Western -> Tsegede,Tigray,13.77711474,38.43867332
1761,Tigray -> Central -> Tanqua Abergele,Tigray,13.77711474,38.43867332
1762,Tigray -> North Western -> Tahtay Adiyabo,Tigray,13.77711474,38.43867332
1763,Tigray -> Central -> Kola Temben,Tigray,13.77711474,38.43867332
1764,Tigray -> North Western -> Laelay Adiyabo,Tigray,13.77711474,38.43867332
1765,Tigray -> Western -> Kafta Humera,Tigray,13.77711474,38.43867332
1766,Tigray -> Central -> Werei Leke,Tigray,13.77711474,38.43867332
1767,Tigray -> North Western -> Asgede Tsimbila,Tigray,13.77711474,38.43867332
1768,Somali -> Siti -> Afdem,Somali,6.93277841,43.32988331
1769,Somali -> Siti -> Miesso,Somali,6.93277841,43.32988331
1770,Tigray -> Southern -> Enderta,Tigray,13.77711474,38.43867332
1771,Amhara -> West Gojam -> Bahirdar Zuria,Amhara,11.56495248,38.04353615
1772,SNNPR -> Sidama -> Hawasa Town,SNNPR,6.46580872,36.80646946
1773,Oromia -> East Shewa -> Adama,Oromia,7.50798643,38.7652127
1774,Afar -> Zone 1 -> Dubti,Afar,12.03644506,40.77273541
1775,SNNPR -> Gedio -> Wenago,SNNPR,6.46580872,36.80646946
1776,SNNPR -> Hadiya -> Mierab Badawacho,SNNPR,6.46580872,36.80646946
1777,SNNPR -> Gamo Gofa -> Kemba,SNNPR,6.46580872,36.80646946
